id,product_uid,missing_query_terms,query_root_in_desc,query_compound_in_desc,query_other_in_desc,total_query_root,total_query_compound,total_query_other,query_root_also_root_in_desc
1726,100304,[],1,1,0,1,1,0,0
1731,100306,['baskets'],0,0,0,1,0,0,0
1733,100306,"['maid', 'upright']",1,0,0,1,0,2,0
1738,100306,[],0,0,0,0,0,0,0
1740,100306,"['schulte', 'pantry']",1,0,0,1,2,0,0
1741,100306,['track'],0,1,0,1,1,0,0
1742,100306,[],1,0,0,1,0,0,0
1746,100307,"['part', 'shop']",1,2,1,1,4,1,0
1749,100307,['sealer'],0,2,2,1,2,2,0
1753,100307,[],1,1,1,1,1,1,0
1762,100307,[],1,1,0,1,1,0,0
1765,100308,"['semirigid', 'duct']",0,1,0,1,2,0,0
1771,100310,[],1,1,0,1,1,0,0
1774,100311,"['shop', 'lights']",1,0,0,1,1,1,0
1777,100312,['suppll'],1,0,0,1,0,1,0
1779,100313,['applicator'],0,1,0,1,1,0,0
1780,100313,[],1,1,0,1,1,0,0
1782,100313,"['roller', 'stick']",0,2,0,1,3,0,0
1784,100314,[],1,1,0,1,1,0,0
1785,100314,['storage'],1,1,0,1,2,0,0
1786,100315,"['3-3', 'galvinized']",0,0,1,1,0,2,0
1790,100315,[],1,0,2,1,0,2,0
1797,100316,[],1,1,0,1,1,0,0
1804,100317,"['portable', 'ac']",0,0,2,1,0,3,0
1805,100317,['portable'],1,1,2,1,1,3,0
1811,100320,"['replace', 'broken']",0,1,5,1,1,6,0
1815,100320,"['storm', 'stained']",0,0,2,1,0,3,0
1816,100320,['35/28'],1,1,0,1,1,1,0
1818,100320,['vynal'],1,0,0,1,0,1,0
1821,100321,['plank'],0,1,0,1,1,0,0
1824,100321,[],1,1,1,1,1,1,0
1829,100322,['doggie'],1,0,0,1,1,0,0
1830,100323,"['wire', 'shelf', 'bracket']",0,0,1,1,2,1,0
1835,100323,"['shelf', 'bracket']",0,0,0,1,1,0,0
1841,100326,"['acute', 'angles']",0,1,0,1,1,1,0
1844,100326,[],1,1,0,1,1,0,0
1845,100326,"['swivel', 'slimline', 'flat', 'plug']",0,0,0,1,0,3,0
1846,100326,"['two', 'wire']",1,1,0,1,2,1,0
1847,100327,['baseboard'],1,0,0,1,1,0,0
1848,100327,['molding'],0,1,0,1,1,0,0
1851,100327,"['molding', '808501']",0,0,1,1,0,3,0
1852,100328,['diamond'],1,2,0,1,3,0,0
1853,100328,[],1,1,1,1,1,1,0
1855,100328,[],1,1,0,1,1,0,0
1858,100329,[],1,1,0,1,1,0,0
1861,100329,[],1,0,0,1,0,0,0
1862,100330,"['closet', 'sliding']",0,1,1,1,1,3,0
1867,100331,[],0,0,0,0,0,0,0
1868,100331,['head'],1,2,0,1,3,0,0
1870,100331,['head'],0,2,0,1,2,0,0
1872,100332,"['3/4', 'vlve']",0,0,0,1,0,1,0
1875,100334,['router'],1,0,0,1,1,0,0
1881,100335,['fill'],0,0,3,1,0,3,0
1883,100335,"['ceiling', 'fan']",1,0,0,1,2,0,0
1894,100337,['maid'],1,2,1,1,3,1,0
1896,100337,[],1,1,0,1,1,0,0
1899,100337,['wardrobe'],1,0,0,1,1,0,0
1907,100339,[],1,0,0,1,0,0,0
1914,100341,['stakes'],0,0,0,1,0,0,0
1915,100342,[],1,1,0,1,1,0,0
1918,100342,['stand'],0,0,1,1,0,1,0
1920,100342,[],1,0,1,1,0,1,0
1921,100343,['4'],1,0,1,1,0,2,0
1922,100343,"['4', 'shop']",1,0,1,1,1,2,0
1923,100343,[],0,1,1,1,1,1,0
1924,100343,['lightening'],1,1,0,1,1,1,0
1927,100343,['fixtues'],1,0,3,1,0,4,0
1931,100343,['shop'],1,0,1,1,1,1,0
1933,100343,[],1,1,1,1,1,1,0
1939,100344,[],1,0,0,1,0,0,0
1941,100345,"['tongue', 'groove']",0,0,1,1,0,2,0
1943,100345,['cermic'],0,2,0,1,2,0,0
1956,100349,[],1,0,0,1,0,0,0
1959,100350,[],1,1,0,1,1,0,0
1961,100350,"['rolling', 'tote', 'container']",0,0,0,1,1,1,0
1963,100351,"['door', 'bell']",0,0,0,1,1,0,0
1964,100351,['door'],1,0,1,1,1,1,0
1966,100351,"['outlet', 'bell']",1,0,0,1,0,2,0
1967,100352,"['redwood', 'paper']",0,1,0,1,2,0,0
1970,100352,"['paper', 'yonkers', 'ny']",0,1,0,1,2,1,0
1977,100354,['metal'],0,1,0,1,1,0,0
1979,100354,['fiberglass'],1,1,0,1,2,0,0
1982,100354,['sheeting'],0,2,0,1,2,0,0
1983,100354,[],1,0,2,1,0,2,0
1987,100355,[],1,0,0,1,0,0,0
1989,100356,['gaurds'],0,0,1,1,0,1,0
1994,100356,[],1,1,0,1,1,0,0
1998,100357,[],0,1,2,1,1,2,0
2000,100357,['inch'],1,0,1,1,1,1,0
2001,100357,"['inche', 'sink', 'bath']",0,0,4,1,1,5,0
2002,100357,['swantone'],1,1,1,1,2,1,0
2003,100357,['24in'],1,0,0,1,1,0,0
2006,100357,['stewart'],1,2,1,1,3,1,1
2008,100357,"['white', 'gray']",1,0,1,1,0,3,0
2011,100358,"['40', 'wattsolar', 'charged']",1,0,0,1,0,3,0
2013,100358,[],1,1,0,1,1,0,0
2019,100359,['cement'],0,1,0,1,1,0,0
2021,100359,"['formica', 'tops']",0,0,0,1,0,1,0
2022,100359,[],0,3,1,1,3,1,0
2023,100359,['tops'],0,1,1,1,1,1,0
2024,100359,"['mdf', '4x8']",0,0,0,1,0,1,0
2025,100360,['cement'],0,1,0,1,1,0,0
2029,100361,"['1x8', '_8']",0,0,0,1,0,1,0
2037,100364,[],1,1,0,1,1,0,0
2039,100365,[],1,1,0,1,1,0,0
2041,100365,['jb605d'],1,0,0,1,0,1,0
2042,100365,"['propane', 'refrigerators']",0,0,0,1,1,0,0
2047,100367,[],1,1,0,1,1,0,0
2050,100368,"['buikids', 'seat']",0,1,0,1,1,1,0
2052,100368,"['glaciar', 'bay']",1,0,0,1,1,1,0
2056,100368,[],1,1,0,1,1,0,0
2060,100368,['seats'],0,1,0,1,1,0,0
2062,100370,"['garden', 'barrier']",0,0,0,1,1,0,0
2064,100370,"['garden', 'timber']",0,0,0,1,1,0,0
2065,100370,"['half', 'moon']",0,0,0,1,0,1,0
2066,100370,"['land', 'scaping', 'timbers']",0,0,0,1,0,2,0
2070,100370,[],1,1,0,1,1,0,0
2073,100370,['spikes'],0,1,1,1,1,1,0
2074,100370,"['yard', 'timbers']",0,0,0,1,1,0,0
2081,100373,[],1,1,0,1,1,0,0
2082,100373,[],1,1,0,1,1,0,0
2083,100373,[],1,2,0,1,2,0,0
2085,100374,['line'],1,0,0,1,1,0,0
2086,100374,[],1,0,0,1,0,0,0
2088,100374,"['valvoline', '2', 'cycle', 'quart']",0,0,0,1,1,2,0
2089,100374,"['weed', 'line']",0,1,0,1,2,0,0
2095,100375,"['wheelbarrow', 'tire']",0,0,0,1,1,0,0
2097,100376,[],1,1,0,1,1,0,0
2098,100376,"['bag,', 'inch']",0,1,1,1,1,2,0
2103,100378,"['canvas', 'drop', 'cloth']",0,0,0,1,2,0,0
2106,100378,"['everblit', 'heavy', 'duty', 'canvas', 'dropcloth']",0,0,0,1,2,2,0
2107,100378,[],1,1,0,1,1,0,0
2109,100379,[],1,0,1,1,0,1,1
2113,100380,['rack'],0,2,0,1,2,0,0
2115,100380,['wire'],1,0,0,1,1,0,0
2117,100380,['metal'],0,1,0,1,1,0,0
2118,100380,"['metal', 'wire']",0,2,0,1,3,0,0
2126,100381,[],1,0,0,1,0,0,0
2130,100383,"['8x16x2', 'block']",0,0,1,1,0,2,0
2133,100383,"['fast', 'block']",0,1,0,1,1,2,0
2136,100383,['curbing'],0,0,2,1,0,2,0
2137,100383,"['post', 'blocks']",0,0,0,1,1,0,0
2139,100384,['valves'],0,2,1,1,2,1,0
2146,100384,['attachments'],0,2,0,1,2,0,0
2148,100384,['plastic'],1,0,0,1,1,0,0
2149,100385,[],1,1,0,1,1,0,0
2151,100385,['microwave'],1,0,0,1,1,0,0
2153,100386,['sticks'],0,0,1,1,0,1,0
2154,100386,[],1,0,0,1,0,0,0
2157,100386,"['wood', 'stick']",0,2,0,1,3,0,0
2158,100387,[],1,0,0,1,0,0,0
2160,100388,"['bath', 'rom', 'toilets']",0,0,0,1,2,0,0
2163,100388,"['bathro', 'sinks']",0,0,0,1,1,0,0
2166,100388,['toilet'],0,1,0,1,1,0,0
2167,100388,['urinal'],0,1,0,1,1,0,0
2169,100388,"['retro', 'sink']",1,0,1,1,1,2,0
2173,100388,['sink'],1,0,1,1,1,1,0
2176,100388,"['toilet', 'sink']",0,0,0,1,1,0,0
2181,100390,['gallon'],1,1,2,1,1,3,0
2182,100390,[],1,1,1,1,1,1,0
2188,100390,[],1,2,1,1,2,1,0
2189,100390,[],1,2,1,1,2,1,0
2190,100390,['tanks/'],1,0,2,1,0,3,0
2201,100393,"['10', 'tile', 'saw']",0,0,0,1,0,2,0
2204,100393,"['laminate', 'cutter']",0,0,0,1,1,0,0
2206,100393,[],1,0,0,1,0,0,0
2210,100395,"['inch', 'mel']",0,0,1,1,0,2,0
2211,100395,[],1,0,1,1,0,1,0
2218,100395,[],1,1,0,1,1,0,0
2222,100397,[],0,1,1,1,1,1,0
2224,100397,[],1,1,0,1,1,0,0
2226,100398,['black'],1,0,3,1,0,4,0
2237,100399,[],1,1,0,1,1,0,0
2242,100401,['cordless'],1,1,0,1,1,1,0
2245,100401,[],1,0,0,1,0,0,0
2248,100403,['bullnose'],1,0,0,1,1,0,0
2251,100403,['rounds'],0,1,0,1,1,0,0
2257,100405,['out'],1,1,1,1,1,2,0
2258,100405,['out'],1,0,2,1,0,3,0
2259,100405,['sink'],1,1,0,1,2,0,0
2270,100407,['battery72517063'],0,0,0,1,0,0,0
2273,100407,"['snowblower', 'trailer']",0,1,0,1,2,0,0
2275,100407,['huskvarna'],0,0,0,1,0,0,0
2277,100407,['clog'],0,2,0,1,2,0,0
2279,100408,"['heavy-duty', 'bag']",0,1,0,1,2,0,0
2281,100408,['table'],1,0,0,1,0,1,0
2283,100408,['table'],1,0,1,1,0,2,0
2284,100409,"['2', '10', '8', 'foot']",0,0,2,1,0,5,0
2288,100409,['212x8'],1,0,1,1,0,2,0
2291,100409,"['2x4', 'board']",0,0,0,1,1,0,0
2292,100409,"['2x4-8', 'pt']",0,0,0,1,0,1,0
2293,100409,['2x4x12'],1,0,0,1,0,1,0
2297,100409,['2x6x8'],1,0,0,1,0,1,0
2298,100409,['2x8x20'],1,0,1,1,0,2,0
2299,100409,['4x4'],1,0,0,1,0,1,0
2300,100409,"['4x4', 'wood']",0,0,0,1,0,1,0
2303,100409,"['4x8', 'pt']",0,0,0,2,0,0,0
2306,100409,"['decking', 'boards', '2x6x8']",0,0,0,1,1,1,0
2310,100409,['2x4x8'],1,0,1,1,0,2,0
2312,100409,['round2x2'],1,0,1,1,0,2,0
2315,100409,['2x4'],1,0,0,1,0,1,0
2321,100410,['btuair'],1,0,2,1,1,2,0
2323,100410,['ac'],1,0,0,1,1,0,0
2325,100410,['/heaterconditioner'],1,1,0,1,1,1,0
2326,100410,['15x23'],1,1,1,1,1,2,0
2328,100410,['vbration'],0,2,0,1,2,0,0
2333,100410,"['lg', 'ac', 'model', 'lvv6014er']",0,1,0,1,3,1,0
2334,100410,['ac'],1,1,0,1,2,0,0
2339,100410,[],1,2,0,1,2,0,0
2346,100411,"['pole', 'saw']",0,0,0,1,0,1,0
2351,100412,"['almond', 'stoves']",0,1,0,1,2,0,0
2359,100413,['barrier'],0,0,3,1,0,3,0
2365,100414,['ladder'],0,1,0,1,1,0,0
2369,100415,"['japanese', 'spouts']",0,1,0,1,1,1,0
2374,100417,['heith-zenith'],0,1,1,1,1,1,0
2375,100417,['honeywell'],1,2,1,1,3,1,0
2381,100417,[],1,1,0,1,1,0,0
2385,100418,['pans'],0,1,0,1,1,0,0
2393,100418,"['small', 'rollerss']",0,1,0,1,1,1,0
2398,100420,"['gas', 'stop']",0,0,1,1,1,1,0
2403,100423,['ac/heat'],1,0,0,1,1,0,0
2409,100423,"['ac', 'model', 'lvv6014er']",0,2,0,1,3,1,0
2410,100423,['a/c'],1,0,0,1,0,1,0
2413,100423,[],1,1,1,1,1,1,0
2416,100423,['a/c'],1,0,1,1,0,2,0
2420,100424,['max'],1,1,0,1,2,0,0
2421,100425,[],1,0,1,1,0,1,0
2423,100425,"['knoty', 'pine']",1,0,0,1,2,0,0
2424,100425,[],1,0,0,1,0,0,0
2426,100425,[],1,1,1,1,1,1,0
2433,100427,['column'],1,0,0,1,1,0,0
2435,100427,[],1,1,0,1,1,0,0
2439,100428,['aluminum'],1,0,0,1,1,0,0
2442,100428,[],1,1,0,1,1,0,0
2443,100428,['underpenning'],0,2,0,1,2,0,0
2448,100429,['wire'],1,0,0,1,1,0,0
2449,100429,"['metal', 'carport']",0,0,0,1,1,0,0
2451,100429,"['plastic', 'racks']",0,1,0,1,2,0,0
2453,100429,"['plastic', 'untility']",1,0,0,1,2,0,0
2455,100429,[],1,1,0,1,1,0,0
2456,100429,['wire'],1,1,0,1,1,1,0
2461,100430,['4x8'],1,0,0,1,0,1,0
2462,100430,[],1,0,0,1,0,0,0
2464,100430,[],1,0,2,1,0,2,0
2465,100430,"['t', '111']",0,0,0,1,0,1,0
2466,100430,['t-111'],1,0,0,1,1,0,0
2468,100431,[],1,0,0,1,0,0,0
2470,100431,['tree'],1,1,1,1,1,2,0
2471,100431,[],0,1,1,1,1,1,0
2474,100431,[],1,0,1,1,0,1,0
2475,100431,['pre'],0,0,2,1,0,2,0
2478,100433,['chicken'],1,0,0,1,1,0,0
2484,100434,[],1,0,0,1,0,0,0
2485,100435,[],1,2,0,1,2,0,1
2489,100436,"['front', '3.7']",1,1,0,1,1,2,0
2490,100437,"['chrome', 'head']",0,1,0,1,2,0,0
2500,100440,[],1,0,0,1,0,0,0
2502,100441,"[""30'"", 'x', '60', ""'molded"", 'one', 'piece', 'acrylic']",0,0,1,1,2,5,0
2507,100442,['frp'],0,0,0,1,0,0,0
2513,100444,[],1,1,1,1,1,1,0
2514,100444,[],1,1,0,1,1,0,0
2515,100444,[],1,2,0,1,2,0,0
2516,100445,[],1,0,1,1,0,1,0
2534,100446,[],1,0,0,1,0,0,0
2535,100446,"['high', 'efficiency', 'fill', 'valve']",0,1,0,1,3,1,0
2538,100446,[],1,0,0,1,0,0,0
2539,100446,[],1,0,2,1,0,2,0
2540,100447,[],1,1,0,1,1,0,0
2545,100448,"['one', 'piece']",1,0,0,1,1,1,0
2551,100448,"['one', 'piece']",1,1,0,1,2,1,0
2555,100450,"['two', 'seperate']",1,1,3,1,1,5,0
2556,100450,['sink'],1,1,0,1,2,0,0
2562,100451,"['christmas', 'that']",1,0,2,1,1,3,0
2571,100455,[],1,1,0,1,1,0,0
2575,100457,[],1,1,0,1,1,0,0
2578,100457,['metal'],1,0,0,1,1,0,0
2581,100458,['4x9ft'],1,1,0,1,1,1,0
2582,100458,['4x8'],1,0,0,1,0,1,0
2585,100458,"['wooden', 'planks']",0,0,0,1,0,1,0
2592,100459,[],1,1,0,1,1,0,0
2598,100461,[],1,2,3,1,2,3,0
2604,100461,['radiator'],0,2,0,1,2,0,0
2605,100461,[],1,2,0,1,2,0,0
2608,100461,[],1,2,1,1,2,1,0
2616,100461,[],1,2,0,1,2,0,0
2617,100461,[],1,1,0,1,1,0,0
2621,100461,['unit'],0,2,2,1,2,2,0
2622,100462,['blank'],1,1,0,1,1,1,0
2626,100462,[],1,1,1,1,1,1,0
2627,100462,['unfinished'],1,0,0,1,0,1,0
2628,100462,['unfinished'],1,0,1,1,0,2,0
2636,100463,[],1,0,3,1,0,3,0
2642,100464,['rolled'],1,0,0,1,0,1,0
2643,100464,[],1,1,0,1,1,0,0
2654,100466,['oak'],1,1,0,1,2,0,0
2657,100466,['rounds'],0,0,0,1,0,0,0
2660,100466,"['wood', 'baguette']",1,0,0,1,2,0,0
2662,100466,"['wood', 'landscaping']",1,0,1,1,1,2,0
2666,100468,"['bath', 'rom']",1,0,0,1,2,0,0
2669,100468,"['delta', 'riosa']",1,0,0,1,2,0,0
2670,100468,[],1,0,0,1,0,0,0
2671,100468,['cooper'],0,0,0,1,0,0,0
2672,100468,"['pice', 'flapper']",0,0,1,1,1,1,0
2673,100468,"['tiolet', 'lid']",0,1,0,1,2,0,0
2675,100468,[],1,0,0,1,0,0,0
2677,100468,"['half', 'bath', 'vanity']",0,1,0,1,2,1,0
2680,100468,['boy'],1,0,1,1,0,2,0
2685,100468,['petite'],0,0,3,1,0,4,0
2686,100468,[],1,0,0,1,0,0,0
2688,100468,[],1,0,0,1,0,0,0
2691,100468,[],1,1,0,1,1,0,0
2695,100469,['canvas'],1,1,0,1,2,0,0
2696,100469,['dcanvas'],1,1,0,1,2,0,0
2697,100470,[],1,1,0,1,1,0,0
2698,100470,[],1,1,1,1,1,1,0
2700,100470,[],1,1,0,1,1,0,0
2704,100471,"['henry', 'hvr200']",0,2,0,1,3,0,0
2708,100471,['dw745'],1,0,1,1,0,2,0
2709,100472,['inch'],1,0,2,1,0,3,0
2710,100472,['os'],1,0,1,1,1,1,0
2712,100472,[],1,0,2,1,0,2,0
2715,100474,[],1,1,0,1,1,0,0
2725,100477,['pvc'],1,1,1,1,2,1,0
2728,100477,['gazebo'],1,0,0,1,0,1,0
2729,100477,['metal'],1,0,0,1,1,0,0
2733,100478,[],1,0,2,1,0,2,0
2735,100478,[],1,1,0,1,1,0,0
2736,100478,[],1,0,1,1,0,1,0
2737,100478,[],1,1,0,1,1,0,0
2741,100479,[],1,1,0,1,1,0,0
2744,100479,[],0,0,0,0,0,0,0
2750,100480,"['club', 'bulb']",0,2,0,1,3,0,0
2752,100480,['special'],1,0,0,1,0,1,0
2755,100480,['clog'],0,2,0,1,2,0,0
2758,100481,[],1,1,1,1,1,1,0
2768,100483,[],1,0,0,1,0,0,0
2777,100485,[],1,0,0,1,0,0,0
2782,100486,"['interior', 'door', 'lcoks']",0,0,0,1,1,1,0
2784,100487,[],1,1,0,1,1,0,0
2785,100487,['grinder'],0,0,1,1,0,1,0
2786,100487,['kit'],0,1,0,1,1,0,0
2787,100487,[],1,0,2,1,0,2,0
2791,100488,[],1,1,0,1,1,0,0
2796,100489,"['12000', 'btu']",0,1,1,1,1,2,0
2798,100489,[],1,1,2,1,1,2,0
2800,100489,['conditioners'],0,1,1,1,1,1,0
2802,100489,"['hampton', 'bay', '12,000', 'btu']",0,1,1,1,3,2,0
2808,100490,[],1,0,1,1,0,1,0
2816,100492,"['big', 'ass']",0,0,0,1,0,1,0
2818,100492,['shop'],1,0,0,1,0,1,0
2820,100492,['shop'],1,0,1,1,1,1,0
2823,100494,[],1,0,2,1,0,2,0
2826,100496,['mount'],0,2,0,1,2,0,0
2831,100497,[],1,1,1,1,1,1,0
2833,100498,[],0,3,1,1,3,1,0
2834,100498,['tops'],0,1,1,1,1,1,0
2835,100498,[],1,0,0,1,0,0,0
2836,100498,['top'],0,0,0,1,0,0,0
2838,100499,[],1,2,0,1,2,0,0
2839,100499,"['up', 'replacment']",0,1,0,1,1,1,0
2841,100499,[],0,0,0,0,0,0,0
2845,100500,[],1,1,1,1,1,1,0
2846,100500,[],1,1,0,1,1,0,0
2847,100501,['bell'],0,1,0,1,1,0,0
2853,100502,['kingsley'],1,1,0,1,2,0,0
2855,100502,[],1,0,0,1,0,0,0
2859,100503,[],1,0,1,1,0,1,0
2861,100505,['9x12'],1,1,0,1,1,1,0
2865,100506,"['4x12', 'half', 'inch']",1,0,0,1,1,2,0
2866,100506,['4x12'],1,0,0,1,0,1,0
2867,100506,['materials'],0,2,0,1,2,0,0
2869,100506,[],0,0,0,0,0,0,0
2870,100507,[],1,1,0,1,1,0,0
2871,100508,"['c.u', 'red']",1,0,1,1,0,3,0
2872,100508,['ceder'],1,0,0,1,1,0,0
2874,100508,"['red', 'cedar']",0,0,0,1,0,1,0
2875,100508,"['red', 'cypress']",1,0,0,1,1,1,0
2876,100508,['red'],1,0,0,1,0,1,0
2880,100509,['concrete'],1,0,0,1,0,1,0
2882,100509,[],1,1,0,1,1,0,0
2883,100510,"['105', 'inch']",1,1,0,1,2,1,0
2885,100510,[],1,1,0,1,1,0,0
2887,100510,"['mills', 'pride', '1993']",1,0,0,1,2,1,0
2892,100510,['screening'],0,2,0,1,2,0,0
2894,100510,['screen'],1,1,1,1,2,1,0
2895,100511,[],1,1,0,1,1,0,0
2896,100512,[],1,0,0,1,0,0,0
2897,100512,['tow'],0,0,0,1,0,0,0
2898,100512,"['tow', 'behind']",0,1,1,1,1,2,0
2899,100513,['cement'],0,1,0,1,1,0,0
2901,100514,['towel'],1,1,0,1,2,0,0
2902,100515,[],1,1,0,1,1,0,0
2905,100517,"['brown', 'bare']",0,0,1,1,0,3,0
2909,100517,['chaise'],1,0,1,1,1,1,0
2912,100518,"['sikalatexr', 'vonding']",1,0,1,1,1,2,0
2914,100519,"['2', 'half', 'inch', 'finish']",1,0,2,1,2,4,0
2915,100519,['6gal'],1,0,0,1,0,1,0
2918,100519,['finish'],0,0,1,1,0,1,0
2920,100519,['air'],1,0,0,1,1,0,0
2921,100520,[],1,0,0,1,0,0,0
2924,100521,['cooktop'],0,0,2,1,0,2,0
2932,100521,['lawnmowers'],0,0,0,1,0,0,0
2935,100521,[],1,0,1,1,0,1,0
2943,100522,['2'],1,2,2,1,2,3,0
2944,100522,['parts'],0,2,1,1,2,1,0
2949,100522,[],1,0,1,1,0,1,0
2958,100523,['fiberglass'],0,2,0,1,2,0,0
2964,100523,[],1,2,0,1,2,0,0
2966,100524,['hb4190'],1,0,0,1,1,0,0
2968,100524,[],1,0,0,1,0,0,0
2971,100525,"['bentgrass', 'lawn']",1,0,0,1,2,0,0
2973,100525,['lawn'],1,0,0,1,1,0,0
2974,100525,['discounted'],0,1,2,1,1,2,0
2975,100525,[],1,0,1,1,0,1,0
2976,100525,['lawnmower'],1,0,0,1,0,1,0
2980,100525,['zero'],1,0,2,1,0,3,1
2984,100526,"['4*8', 'beadboard']",1,0,0,1,1,1,0
2987,100526,[],1,0,0,1,0,0,0
2990,100526,"['decorative', 'ceiling', 'tiles']",0,0,0,1,1,1,0
2991,100526,['frp'],0,0,0,1,0,0,0
3002,100526,"['vinyl', 'boards']",0,0,0,1,1,0,0
3004,100526,['vinyl'],1,0,0,1,1,0,0
3008,100526,"['water', 'proof']",0,0,1,1,1,1,0
3010,100526,"['waterproof', 'wall']",0,0,0,1,1,0,0
3012,100526,"['white', 'boards']",0,0,0,1,0,1,0
3013,100526,"['white', 'hardboard']",0,0,0,1,1,0,0
3017,100527,['deck'],1,1,0,1,2,0,0
3021,100527,"['wood', 'roller', 'stick']",0,1,0,1,3,0,0
3026,100528,"['fat', 'people']",1,1,1,1,1,3,0
3029,100529,['paint'],1,0,0,1,1,0,0
3030,100529,['throwaway'],1,1,1,1,1,2,0
3032,100531,"['l', 'bracket']",0,0,0,1,1,0,0
3036,100532,"['sterno', 'stove']",0,0,1,1,0,2,0
3039,100532,[],1,1,0,1,1,0,0
3044,100533,"['l', 'bracket']",0,0,0,1,1,0,0
3050,100536,['40'],1,2,2,1,2,3,0
3055,100536,[],1,2,0,1,2,0,0
3056,100536,[],1,1,0,1,1,0,0
3066,100536,['plug'],0,2,0,1,2,0,0
3067,100536,[],1,1,0,1,1,0,0
3069,100536,"['controlling', 'unit']",0,2,1,1,2,2,0
3070,100537,"['aluminum', 'wrap']",0,1,0,1,1,1,0
3076,100538,['electric'],1,0,0,1,0,1,0
3078,100538,[],1,1,0,1,1,0,0
3079,100538,[],1,0,1,1,0,1,0
3082,100538,['pruner'],0,1,0,1,1,0,0
3086,100539,"['metal', 'sealant']",0,0,0,1,1,0,0
3089,100539,['have'],0,0,1,1,0,1,0
3092,100539,[],1,2,2,1,2,2,0
3096,100540,['t55.521.224'],0,0,0,1,0,0,0
3098,100540,"['drop', 'bathtubs']",0,0,1,1,0,2,0
3101,100540,['main'],1,1,0,1,1,1,0
3104,100540,[],1,0,0,1,0,0,0
3105,100540,['bathtubs'],0,1,0,1,1,0,0
3114,100544,[],1,2,0,1,2,0,0
3115,100544,"['plexiglass', '8x33']",1,0,0,1,0,2,0
3116,100544,['sliding'],1,3,0,1,3,1,0
3121,100545,[],1,1,0,1,1,0,0
3126,100546,[],1,0,0,1,0,0,0
3127,100546,['bullnose'],1,0,0,1,1,0,0
3128,100546,"['pastic', 'qtr', 'round']",0,0,0,1,0,2,0
3134,100549,['midesion'],1,0,0,1,1,0,0
3135,100550,[],1,1,0,1,1,0,0
3136,100550,"['robutussin', 'dh', '835']",0,1,1,1,1,3,0
3138,100551,[],1,1,0,1,1,0,0
3139,100552,['4x9ft'],1,1,0,1,1,1,0
3140,100552,['board'],0,1,0,1,1,0,0
3143,100552,[],1,2,0,1,2,0,0
3144,100552,"['chinking', 'for']",0,0,1,1,0,2,0
3147,100552,['venner'],0,0,0,1,0,0,0
3151,100553,['compound'],1,0,2,1,1,2,0
3159,100554,[],1,1,1,1,1,1,0
3161,100554,[],1,1,1,1,1,1,0
3163,100554,['tikles'],0,2,0,1,2,0,0
3165,100554,[],1,0,1,1,0,1,0
3170,100556,[],1,1,1,1,1,1,0
3171,100557,['barreir'],0,0,0,1,0,0,0
3172,100557,"['black', 'shingles']",0,0,0,1,0,1,0
3179,100557,"['roll', 'cemet']",0,2,0,1,2,1,0
3181,100557,['ridge'],0,1,0,1,1,0,0
3187,100558,['kit'],0,2,0,1,2,0,0
3190,100559,[],0,0,0,0,0,0,0
3192,100560,['buffer'],1,0,0,1,1,0,0
3194,100561,"['carpet', 'carpet', 'tape']",0,0,1,1,1,3,0
3199,100562,"['2in', '6', 'bullnose']",0,0,3,1,1,4,0
3200,100562,[],1,0,0,1,0,0,0
3202,100562,['bullnose'],1,0,0,1,1,0,0
3211,100564,[],1,1,1,1,1,1,0
3213,100565,"['coleman', 'fuel', 'propane']",0,0,2,1,2,2,0
3214,100565,"['indoor', 'castiron', 'propane']",1,0,0,1,2,1,0
3215,100565,['wicks'],0,2,0,1,2,0,0
3223,100565,"['propane', 'space']",1,0,0,1,2,0,0
3225,100566,[],1,0,0,1,0,0,0
3227,100567,[],1,0,0,1,0,0,0
3229,100567,[],1,0,0,1,0,0,0
3231,100569,"['french', 'exterior']",0,0,1,1,0,2,0
3232,100569,['french'],1,0,0,1,0,1,0
3235,100570,['ac'],1,0,0,1,1,0,0
3238,100570,['swamp'],1,0,1,1,0,2,0
3241,100571,[],1,0,0,1,0,0,0
3246,100572,"['1x6', 'cedar']",1,0,0,1,1,1,0
3249,100572,"['6in', '6', 'in.lumder']",0,0,1,1,1,3,0
3250,100572,"['cedar', '1x6x6ft']",0,0,1,1,1,1,0
3254,100572,"['wooden', 'planks']",0,0,0,1,0,1,0
3256,100573,['2x2'],1,0,1,1,0,2,0
3260,100573,"['knoty', 'fencing']",0,1,0,1,2,0,0
3268,100574,['tank'],0,0,0,1,0,0,0
3270,100574,[],1,2,0,1,2,0,0
3272,100575,"['heat', 'shrink']",1,0,0,1,2,0,0
3274,100576,[],1,1,1,1,1,1,0
3276,100576,['xenon'],1,1,0,1,2,0,0
3281,100578,['tent'],0,0,0,1,0,0,0
3285,100580,[],0,0,0,0,0,0,0
3288,100581,['4x8'],1,0,1,1,0,2,0
3292,100581,"['3/4x4x8', 'a/c', 'fir']",1,0,0,1,1,2,0
3295,100581,"['maple', 'lumber']",0,0,0,1,1,0,0
3301,100581,['board'],0,1,0,1,1,0,0
3304,100582,"['black', 'electric', 'window']",0,0,2,1,0,4,0
3309,100582,['range'],0,1,0,1,1,0,0
3311,100582,"['range', 'top']",0,0,0,1,0,1,0
3312,100582,[],1,1,0,1,1,0,0
