id,product_uid,missing_query_terms,query_root_in_title,query_compound_in_title,query_other_in_title,total_query_root,total_query_compound,total_query_other,query_root_also_root_in_title
1654,100289,"['3-way', 'electrical', 'sockets']",0,0,0,1,0,2,0
1655,100289,['a'],1,0,3,1,0,4,0
1656,100289,"['dpdt', 'momentary', 'rocker', 'double']",1,0,1,1,1,4,0
1657,100289,['light'],1,0,1,1,0,2,0
1661,100290,[],1,2,0,1,2,0,0
1664,100292,"['prime', 'line', 'emergensy', 'open']",0,1,0,1,2,2,0
1667,100292,"['garage', 'door', 'parts', 'knobs']",0,0,0,1,2,1,0
1669,100293,[],1,0,0,1,0,0,0
1670,100294,"['24', 'bathroom']",0,1,0,1,1,2,0
1671,100294,"['24', 'inch']",1,0,0,1,1,1,0
1672,100294,"['24', 'inch']",1,0,0,1,1,1,0
1673,100294,['24in'],1,0,0,1,1,0,0
1675,100294,[],1,0,2,1,0,2,0
1677,100294,['18'],1,1,1,1,1,2,1
1681,100295,"['roybi', 'l18v']",0,0,0,1,1,0,0
1691,100297,"['desalt', '18']",1,0,0,1,1,1,0
1692,100297,[],1,1,0,1,1,0,1
1696,100297,['hammerss'],0,2,1,1,2,1,0
1702,100299,['bath'],1,0,0,1,1,0,1
1703,100299,"['bath', 'sunk']",0,0,0,1,0,1,0
1704,100299,[],1,1,0,1,1,0,1
1705,100299,['pedelal'],0,2,0,1,2,1,0
1713,100299,[],1,1,1,1,1,1,1
1715,100299,"['under', 'the']",1,0,1,1,0,3,1
1721,100302,[],1,0,0,1,0,0,0
1722,100303,"['antenna', 'pole']",0,0,0,1,1,0,0
1724,100304,"['34x34', 'window']",1,1,0,1,2,1,0
1726,100304,[],1,1,0,1,1,0,0
1731,100306,['baskets'],0,0,0,1,0,0,0
1733,100306,"['maid', 'shelving', 'upright']",0,0,0,1,0,2,0
1738,100306,[],0,0,0,0,0,0,0
1740,100306,"['schulte', 'pantry', 'shelving']",0,0,0,1,2,0,0
1741,100306,"['shelf', 'track']",0,0,0,1,1,0,0
1742,100306,['shelving'],0,0,0,1,0,0,0
1746,100307,"['part', 'shop', 'paint']",0,2,1,1,4,1,0
1749,100307,"['sealer', 'for', 'stone']",0,1,1,1,2,2,0
1753,100307,"['concrete', 'pain']",0,1,0,1,1,1,0
1762,100307,[],1,1,0,1,1,0,0
1765,100308,"['semirigid', 'duct']",0,1,0,1,2,0,0
1771,100310,['lights'],0,1,0,1,1,0,0
1774,100311,[],1,1,1,1,1,1,0
1777,100312,"['pool', 'suppll']",0,0,0,1,0,1,0
1779,100313,"['paint', 'applicator']",0,0,0,1,1,0,0
1780,100313,['paint'],1,0,0,1,1,0,1
1782,100313,"['wood', 'paint', 'roller', 'stick']",0,0,0,1,3,0,0
1784,100314,[],1,1,0,1,1,0,1
1785,100314,['storage'],1,1,0,1,2,0,0
1786,100315,"['3-3', 'galvinized']",0,0,1,1,0,2,0
1790,100315,['electrical'],1,0,1,1,0,2,1
1797,100316,[],1,1,0,1,1,0,0
1804,100317,['ac'],0,0,3,1,0,3,0
1805,100317,['and'],1,1,2,1,1,3,0
1811,100320,"['replace', 'a', 'broken', 'a']",0,1,3,1,1,6,0
1815,100320,"['storm', 'for', 'stained']",0,0,1,1,0,3,0
1816,100320,['35/28'],1,1,0,1,1,1,0
1818,100320,['vynal'],1,0,0,1,0,1,0
1821,100321,['plank'],0,1,0,1,1,0,0
1824,100321,[],1,1,1,1,1,1,1
1829,100322,['doggie'],1,0,0,1,1,0,1
1830,100323,['wire'],1,1,1,1,2,1,1
1835,100323,[],1,1,0,1,1,0,1
1841,100326,['acute'],1,1,0,1,1,1,0
1844,100326,[],1,1,0,1,1,0,1
1845,100326,"['swivel', 'slimline']",0,0,2,1,0,3,0
1846,100326,"['two', 'wire']",1,1,0,1,2,1,1
1847,100327,['baseboard'],1,0,0,1,1,0,1
1848,100327,['chair'],1,0,0,1,1,0,0
1851,100327,['808501'],1,0,1,1,0,3,0
1852,100328,[],1,3,0,1,3,0,1
1853,100328,['plate'],0,1,1,1,1,1,0
1855,100328,['metal'],1,0,0,1,1,0,1
1858,100329,[],1,1,0,1,1,0,0
1861,100329,[],1,0,0,1,0,0,0
1862,100330,"['closet', 'sliding']",0,1,1,1,1,3,0
1867,100331,[],0,0,0,0,0,0,0
1868,100331,"['rain', 'head', 'combo']",1,0,0,1,3,0,0
1870,100331,"['rain', 'head']",0,1,0,1,2,0,0
1872,100332,['vlve'],0,0,1,1,0,1,0
1875,100334,"['router', 'bit']",0,0,0,1,1,0,0
1881,100335,"['loose', 'fill']",0,0,2,1,0,3,0
1883,100335,"['ceiling', 'fan', 'cover']",0,0,0,1,2,0,0
1894,100337,['maid'],1,2,1,1,3,1,1
1896,100337,['storage'],1,0,0,1,1,0,1
1899,100337,['wardrobe'],1,0,0,1,1,0,1
1907,100339,[],1,0,0,1,0,0,0
1914,100341,['stakes'],0,0,0,1,0,0,0
1915,100342,[],1,1,0,1,1,0,1
1918,100342,"['lamp', 'stand']",0,0,0,1,0,1,0
1920,100342,"['work', 'lamp']",0,0,0,1,0,1,0
1921,100343,[],1,0,2,1,0,2,0
1922,100343,['shop'],1,0,2,1,1,2,1
1923,100343,['kitchen'],0,0,1,1,1,1,0
1924,100343,['kitchen'],1,0,1,1,1,1,0
1927,100343,"['fixtues', 'for', 'the', 'kitchen']",1,0,0,1,0,4,0
1931,100343,['shop'],1,0,1,1,1,1,0
1933,100343,['fixture'],1,0,1,1,1,1,0
1939,100344,[],1,0,0,1,0,0,1
1941,100345,"['tongue', 'and', 'groove']",0,0,0,1,0,2,0
1943,100345,['cermic'],0,2,0,1,2,0,0
1956,100349,[],1,0,0,1,0,0,0
1959,100350,['bag'],0,1,0,1,1,0,0
1961,100350,['container'],0,1,1,1,1,1,0
1963,100351,"['door', 'bell']",0,0,0,1,1,0,0
1964,100351,"['door', 'chim']",1,0,0,1,1,1,1
1966,100351,"['outlet', 'cover', 'bell']",0,0,0,1,0,2,0
1967,100352,"['redwood', 'wall', 'paper']",0,0,0,1,2,0,0
1970,100352,"['wall', 'paper', 'yonkers', 'ny']",0,0,0,1,2,1,0
1977,100354,"['corrugated', 'metal']",0,0,0,1,1,0,0
1979,100354,"['fiberglass', 'roof', 'panel']",0,0,0,1,2,0,0
1982,100354,"['roof', 'sheeting']",0,1,0,1,2,0,0
1983,100354,"['corrugated', 'panels']",0,0,1,1,0,2,0
1987,100355,[],1,0,0,1,0,0,0
1989,100356,"['doors', 'gaurds']",0,0,0,1,0,1,0
1994,100356,"['metal', 'sheet']",0,0,0,1,1,0,0
1998,100357,"['24', 'bathroom']",0,1,0,1,1,2,0
2000,100357,"['24', 'inch']",1,0,0,1,1,1,0
2001,100357,"['24', 'inche', 'sink', 'and', 'for', 'bath']",0,0,1,1,1,5,0
2002,100357,"['24', 'swantone']",1,1,0,1,2,1,0
2003,100357,['24in'],1,0,0,1,1,0,0
2006,100357,"['martha', 'stewart', 'bathroom', 'set']",0,0,1,1,3,1,0
2008,100357,[],1,0,3,1,0,3,0
2011,100358,"['40', 'wattsolar', 'charged']",1,0,0,1,0,3,0
2013,100358,['appliance'],1,0,0,1,1,0,0
2019,100359,"['contact', 'cement']",0,0,0,1,1,0,0
2021,100359,"['formica', 'tops']",0,0,0,1,0,1,0
2022,100359,"['kitchen', 'countertop']",0,2,0,1,3,1,0
2023,100359,"['counter', 'tops']",0,0,1,1,1,1,0
2024,100359,"['mdf', '4x8']",0,0,0,1,0,1,0
2025,100360,['cement'],0,1,0,1,1,0,0
2029,100361,"['1x8', '_8']",0,0,0,1,0,1,0
2037,100364,[],1,1,0,1,1,0,1
2039,100365,[],1,1,0,1,1,0,1
2041,100365,['jb605d'],1,0,0,1,0,1,1
2042,100365,"['propane', 'refrigerators']",0,0,0,1,1,0,0
2047,100367,['water'],1,0,0,1,1,0,1
2050,100368,['buikids'],0,1,1,1,1,1,0
2052,100368,"['glaciar', 'bay']",1,0,0,1,1,1,0
2056,100368,['bowl'],0,1,0,1,1,0,0
2060,100368,[],1,1,0,1,1,0,0
2062,100370,"['garden', 'barrier']",0,0,0,1,1,0,0
2064,100370,"['garden', 'timber']",0,0,0,1,1,0,0
2065,100370,"['half', 'moon']",0,0,0,1,0,1,0
2066,100370,"['land', 'scaping', 'timbers']",0,0,0,1,0,2,0
2070,100370,[],1,1,0,1,1,0,0
2073,100370,['spikes'],0,1,1,1,1,1,0
2074,100370,"['yard', 'timbers']",0,0,0,1,1,0,0
2081,100373,[],1,1,0,1,1,0,0
2082,100373,['window'],1,0,0,1,1,0,0
2083,100373,['window'],1,1,0,1,2,0,0
2085,100374,['line'],1,0,0,1,1,0,0
2086,100374,[],1,0,0,1,0,0,0
2088,100374,"['valvoline', '2', 'cycle', 'quart']",0,0,0,1,1,2,0
2089,100374,"['weed', 'eater', 'line']",0,0,0,1,2,0,0
2095,100375,"['wheelbarrow', 'tire']",0,0,0,1,1,0,0
2097,100376,[],1,1,0,1,1,0,0
2098,100376,"['bag,', 'inch']",0,1,1,1,1,2,0
2103,100378,"['canvas', 'drop', 'cloth']",0,0,0,1,2,0,0
2106,100378,"['everblit', 'heavy', 'duty', 'canvas', 'dropcloth']",0,0,0,1,2,2,0
2107,100378,[],1,1,0,1,1,0,0
2109,100379,[],1,0,1,1,0,1,0
2113,100380,"['garage', 'rack']",0,1,0,1,2,0,0
2115,100380,"['wire', 'shelving']",0,0,0,1,1,0,0
2117,100380,"['shelves', 'metal']",0,0,0,1,1,0,0
2118,100380,"['shelving', 'metal', 'wire']",0,1,0,1,3,0,0
2126,100381,[],1,0,0,1,0,0,0
2130,100383,['8x16x2'],1,0,1,1,0,2,1
2133,100383,['fast'],0,1,1,1,1,2,0
2136,100383,"['landscaping', 'curbing']",0,0,1,1,0,2,0
2137,100383,['post'],1,0,0,1,1,0,1
2139,100384,"['drip', 'valves']",0,1,1,1,2,1,0
2146,100384,"['irrigation', 'attachments']",0,1,0,1,2,0,0
2148,100384,['plastic'],1,0,0,1,1,0,0
2149,100385,[],1,1,0,1,1,0,1
2151,100385,['microwave'],1,0,0,1,1,0,1
2153,100386,"['paint', 'sticks']",0,0,0,1,0,1,0
2154,100386,[],1,0,0,1,0,0,1
2157,100386,"['wood', 'paint', 'stick']",0,1,0,1,3,0,0
2158,100387,[],1,0,0,1,0,0,0
2160,100388,"['bath', 'rom', 'toilets']",0,0,0,1,2,0,0
2163,100388,[],1,1,0,1,1,0,1
2166,100388,['toilet'],0,1,0,1,1,0,0
2167,100388,['urinal'],0,1,0,1,1,0,0
2169,100388,['retro'],1,1,1,1,1,2,0
2173,100388,[],1,1,1,1,1,1,0
2176,100388,['toilet'],1,0,0,1,1,0,1
2181,100390,"['gallon', 'hot', 'tank']",0,1,1,1,1,3,0
2182,100390,[],1,1,1,1,1,1,0
2188,100390,['hot'],1,2,0,1,2,1,0
2189,100390,"['hot', 'tank']",1,1,0,1,2,1,0
2190,100390,"['hot', 'tanks/']",1,0,1,1,0,3,0
2201,100393,"['10', 'tile', 'saw']",0,0,0,1,0,2,0
2204,100393,"['laminate', 'cutter']",0,0,0,1,1,0,0
2206,100393,[],1,0,0,1,0,0,1
2210,100395,"['inch', 'mel']",0,0,1,1,0,2,0
2211,100395,[],1,0,1,1,0,1,0
2218,100395,['tile'],1,0,0,1,1,0,0
2222,100397,['alumanam'],0,0,1,1,1,1,0
2224,100397,['metal'],1,0,0,1,1,0,1
2226,100398,"['black', 'self', 'tapping']",1,0,1,1,0,4,0
2237,100399,['bowl'],0,1,0,1,1,0,0
2242,100401,"['screw', 'drivers']",0,0,1,1,1,1,0
2245,100401,['driver'],0,0,0,1,0,0,0
2248,100403,['bullnose'],1,0,0,1,1,0,1
2251,100403,['rounds'],0,1,0,1,1,0,0
2257,100405,"['pull', 'out']",0,1,1,1,1,2,0
2258,100405,"['pull', 'out']",0,0,2,1,0,3,0
2259,100405,['sink'],1,1,0,1,2,0,1
2270,100407,['battery72517063'],0,0,0,1,0,0,0
2273,100407,"['snowblower', 'trailer']",0,1,0,1,2,0,0
2275,100407,['huskvarna'],0,0,0,1,0,0,0
2277,100407,['clog'],0,2,0,1,2,0,0
2279,100408,"['heavy-duty', 'tool', 'bag']",0,0,0,1,2,0,0
2281,100408,"['table', 'saw']",0,0,0,1,0,1,0
2283,100408,"['table', 'saw']",0,0,1,1,0,2,0
2284,100409,"['by', '10', 'by', 'foot']",0,0,2,1,0,5,0
2288,100409,"['212x8', 'pressure', 'treated']",0,0,0,1,0,2,0
2291,100409,"['2x4', 'board']",0,0,0,1,1,0,0
2292,100409,"['2x4-8', 'pt']",0,0,0,1,0,1,0
2293,100409,"['2x4x12', 'treated']",0,0,0,1,0,1,0
2297,100409,"['2x6x8', 'treated']",0,0,0,1,0,1,0
2298,100409,"['2x8x20', 'pressure', 'treated']",0,0,0,1,0,2,0
2299,100409,['4x4'],1,0,0,1,0,1,0
2300,100409,"['4x4', 'wood']",0,0,0,1,0,1,0
2303,100409,"['4x8', 'pt']",0,0,0,2,0,0,0
2306,100409,"['decking', 'boards', '2x6x8']",0,0,0,1,1,1,0
2310,100409,"['pressure', 'treated', '2x4x8']",0,0,0,1,0,2,0
2312,100409,"['round2x2', 'pressure', 'treated']",0,0,0,1,0,2,0
2315,100409,"['treate', '2x4']",0,0,0,1,0,1,0
2321,100410,['btuair'],1,0,2,1,1,2,0
2323,100410,['ac'],1,0,0,1,1,0,0
2325,100410,['/heaterconditioner'],1,1,0,1,1,1,0
2326,100410,['15x23'],1,1,1,1,1,2,1
2328,100410,['vbration'],0,2,0,1,2,0,0
2333,100410,"['ac', 'model', 'lvv6014er']",0,2,0,1,3,1,0
2334,100410,"['wall', 'ac', 'units']",0,0,0,1,2,0,0
2339,100410,[],1,2,0,1,2,0,1
2346,100411,"['pole', 'saw']",0,0,0,1,0,1,0
2351,100412,"['almond', 'stoves']",0,1,0,1,2,0,0
2359,100413,"['ice', 'and', 'water', 'barrier']",0,0,0,1,0,3,0
2365,100414,"['attic', 'ladder']",0,0,0,1,1,0,0
2369,100415,"['japanese', 'rain', 'spouts']",0,0,0,1,1,1,0
2374,100417,"['heith-zenith', 'motion', 'lights']",0,0,0,1,1,1,0
2375,100417,"['honeywell', 'motion', 'sensor', 'lights']",0,0,1,1,3,1,0
2381,100417,['lights'],0,1,0,1,1,0,0
2385,100418,"['paint', 'pans']",0,0,0,1,1,0,0
2393,100418,"['small', 'paint', 'rollerss']",0,0,0,1,1,1,0
2398,100420,['gas'],1,0,1,1,1,1,1
2403,100423,"['ac/heat', 'unit']",0,0,0,1,1,0,0
2409,100423,"['window', 'ac', 'model', 'lvv6014er']",0,1,0,1,3,1,0
2410,100423,['a/c'],1,0,0,1,0,1,0
2413,100423,[],1,1,1,1,1,1,1
2416,100423,"['room', 'a/c', 'units']",0,0,0,1,0,2,0
2420,100424,"['job', 'max']",1,0,0,1,2,0,0
2421,100425,"['fencde', 'posts']",0,0,0,1,0,1,0
2423,100425,"['knoty', 'fencing']",0,1,0,1,2,0,0
2424,100425,['post'],0,0,0,1,0,0,0
2426,100425,"['treated', 'fence', 'posts']",0,0,0,1,1,1,0
2433,100427,['column'],1,0,0,1,1,0,0
2435,100427,[],1,1,0,1,1,0,0
2439,100428,['aluminum'],1,0,0,1,1,0,1
2442,100428,[],1,1,0,1,1,0,1
2443,100428,['underpenning'],0,2,0,1,2,0,0
2448,100429,"['wire', 'shelving']",0,0,0,1,1,0,0
2449,100429,"['metal', 'carport']",0,0,0,1,1,0,0
2451,100429,"['plastic', 'racks']",0,1,0,1,2,0,0
2453,100429,"['plastic', 'untility', 'shelves']",0,0,0,1,2,0,0
2455,100429,['shelving'],0,1,0,1,1,0,0
2456,100429,"['wire', 'shelving']",1,0,0,1,1,1,1
2461,100430,['4x8'],1,0,0,1,0,1,0
2462,100430,[],1,0,0,1,0,0,0
2464,100430,['and'],1,0,1,1,0,2,0
2465,100430,"['t', '111']",0,0,0,1,0,1,0
2466,100430,['t-111'],1,0,0,1,1,0,0
2468,100431,[],1,0,0,1,0,0,0
2470,100431,"['christmas', 'tree']",1,0,1,1,1,2,0
2471,100431,['christmass'],0,0,1,1,1,1,0
2474,100431,[],1,0,1,1,0,1,0
2475,100431,"['pre', 'lit']",0,0,1,1,0,2,0
2478,100433,"['chicken', 'wire']",0,0,0,1,1,0,0
2484,100434,[],1,0,0,1,0,0,0
2485,100435,['mount'],0,2,0,1,2,0,0
2489,100436,"['front', 'load', 'washer', '3.7']",0,0,0,1,1,2,0
2490,100437,['head'],0,2,0,1,2,0,0
2500,100440,[],1,0,0,1,0,0,0
2502,100441,"[""30'"", ""'molded"", 'one', 'piece', 'acrylic']",0,0,3,1,2,5,0
2507,100442,[],1,0,0,1,0,0,0
2513,100444,['sink'],0,1,1,1,1,1,0
2514,100444,[],1,1,0,1,1,0,1
2515,100444,[],1,2,0,1,2,0,0
2516,100445,[],1,0,1,1,0,1,0
2534,100446,[],1,0,0,1,0,0,1
2535,100446,"['fill', 'valve']",0,2,1,1,3,1,0
2538,100446,[],1,0,0,1,0,0,1
2539,100446,[],1,0,2,1,0,2,1
2540,100447,[],1,1,0,1,1,0,0
2545,100448,"['one', 'piece']",1,0,0,1,1,1,0
2551,100448,"['one', 'piece']",1,1,0,1,2,1,0
2555,100450,"['two', 'handle', 'with', 'seperate']",1,1,1,1,1,5,0
2556,100450,['sink'],1,1,0,1,2,0,0
2562,100451,"['christmas', 'stand', 'that', 'spins']",0,0,1,1,1,3,0
2571,100455,[],1,1,0,1,1,0,0
2575,100457,[],1,1,0,1,1,0,1
2578,100457,['metal'],1,0,0,1,1,0,1
2581,100458,['4x9ft'],1,1,0,1,1,1,1
2582,100458,['4x8'],1,0,0,1,0,1,0
2585,100458,"['wooden', 'planks']",0,0,0,1,0,1,0
2592,100459,[],1,1,0,1,1,0,1
2598,100461,[],1,2,3,1,2,3,1
2604,100461,['radiator'],0,2,0,1,2,0,0
2605,100461,[],1,2,0,1,2,0,1
2608,100461,"['hot', 'cost']",0,2,0,1,2,1,0
2616,100461,[],1,2,0,1,2,0,0
2617,100461,[],1,1,0,1,1,0,1
2621,100461,"['controlling', 'unit']",0,2,1,1,2,2,0
2622,100462,['blank'],1,1,0,1,1,1,0
2626,100462,[],1,1,1,1,1,1,0
2627,100462,[],1,0,1,1,0,1,0
2628,100462,[],1,0,2,1,0,2,0
2636,100463,"['table', 'and', 'chairs']",0,0,1,1,0,3,0
2642,100464,[],1,0,1,1,0,1,0
2643,100464,[],1,1,0,1,1,0,0
2654,100466,['oak'],1,1,0,1,2,0,1
2657,100466,['rounds'],0,0,0,1,0,0,0
2660,100466,['baguette'],1,1,0,1,2,0,0
2662,100466,"['posts', 'and', 'landscaping']",0,1,0,1,1,2,0
2666,100468,"['bath', 'rom']",1,0,0,1,2,0,0
2669,100468,"['delta', 'riosa']",1,0,0,1,2,0,0
2670,100468,[],1,0,0,1,0,0,0
2671,100468,['cooper'],0,0,0,1,0,0,0
2672,100468,"['one', 'pice', 'flapper']",0,0,0,1,1,1,0
2673,100468,"['tiolet', 'tank', 'lid']",0,0,0,1,2,0,0
2675,100468,[],1,0,0,1,0,0,0
2677,100468,"['half', 'bath', 'vanity']",0,1,0,1,2,1,0
2680,100468,['boy'],1,0,1,1,0,2,0
2685,100468,['petite'],0,0,3,1,0,4,0
2686,100468,[],1,0,0,1,0,0,0
2688,100468,[],1,0,0,1,0,0,0
2691,100468,['bowl'],0,1,0,1,1,0,0
2695,100469,['canvas'],1,1,0,1,2,0,1
2696,100469,['dcanvas'],1,1,0,1,2,0,1
2697,100470,['mowers'],0,1,0,1,1,0,0
2698,100470,['mowre'],1,1,0,1,1,1,1
2700,100470,['mower'],1,0,0,1,1,0,1
2704,100471,"['henry', 'hvr200']",0,2,0,1,3,0,0
2708,100471,"['for', 'dw745']",1,0,0,1,0,2,0
2709,100472,['inch'],1,0,2,1,0,3,0
2710,100472,['os'],1,0,1,1,1,1,0
2712,100472,[],1,0,2,1,0,2,0
2715,100474,[],1,1,0,1,1,0,1
2725,100477,['pvc'],1,1,1,1,2,1,0
2728,100477,['gazebo'],1,0,0,1,0,1,0
2729,100477,[],1,1,0,1,1,0,0
2733,100478,"['extendible', 'tree', 'saw']",0,0,0,1,0,2,0
2735,100478,"['pole', 'saws']",0,0,0,1,1,0,0
2736,100478,"['pruning', 'saw']",0,0,0,1,0,1,0
2737,100478,['tree'],1,0,0,1,1,0,1
2741,100479,['shoe'],1,0,0,1,1,0,1
2744,100479,[],0,0,0,0,0,0,0
2750,100480,"['club', 'primer', 'bulb']",0,1,0,1,3,0,0
2752,100480,"['special', 'financing']",0,0,0,1,0,1,0
2755,100480,['clog'],0,2,0,1,2,0,0
2758,100481,['paint'],0,1,1,1,1,1,0
2768,100483,['lighting'],0,0,0,1,0,0,0
2777,100485,[],1,0,0,1,0,0,0
2782,100486,"['interior', 'door', 'lcoks']",0,0,0,1,1,1,0
2784,100487,[],1,1,0,1,1,0,0
2785,100487,['grinder'],0,0,1,1,0,1,0
2786,100487,[],1,1,0,1,1,0,0
2787,100487,[],1,0,2,1,0,2,0
2791,100488,"['hole', 'jig']",0,0,0,1,1,0,0
2796,100489,[],1,1,2,1,1,2,0
2798,100489,[],1,1,2,1,1,2,0
2800,100489,[],1,1,1,1,1,1,0
2802,100489,"['hampton', 'bay']",0,2,2,1,3,2,0
2808,100490,[],1,0,1,1,0,1,1
2816,100492,"['big', 'ass']",0,0,0,1,0,1,0
2818,100492,['shop'],1,0,0,1,0,1,0
2820,100492,['shop'],1,0,1,1,1,1,0
2823,100494,[],1,0,2,1,0,2,1
2826,100496,['mount'],0,2,0,1,2,0,0
2831,100497,['lawn'],1,0,1,1,1,1,0
2833,100498,"['kitchen', 'countertop']",0,2,0,1,3,1,0
2834,100498,"['counter', 'tops']",0,0,1,1,1,1,0
2835,100498,[],1,0,0,1,0,0,0
2836,100498,['top'],0,0,0,1,0,0,0
2838,100499,"['paint', 'tank']",1,0,0,1,2,0,0
2839,100499,"['up', 'replacment']",0,1,0,1,1,1,0
2841,100499,[],0,0,0,0,0,0,0
2845,100500,[],1,1,1,1,1,1,1
2846,100500,[],1,1,0,1,1,0,0
2847,100501,[],1,1,0,1,1,0,1
2853,100502,['kingsley'],1,1,0,1,2,0,0
2855,100502,[],1,0,0,1,0,0,0
2859,100503,[],1,0,1,1,0,1,0
2861,100505,['9x12'],1,1,0,1,1,1,1
2865,100506,"['4x12', 'half', 'inch', 'drywall']",0,0,0,1,1,2,0
2866,100506,"['drywall', '4x12']",0,0,0,1,0,1,0
2867,100506,['materials'],0,2,0,1,2,0,0
2869,100506,[],0,0,0,0,0,0,0
2870,100507,[],1,1,0,1,1,0,0
2871,100508,['c.u'],1,0,2,1,0,3,1
2872,100508,['ceder'],1,0,0,1,1,0,1
2874,100508,['cedar'],0,0,1,1,0,1,0
2875,100508,['cypress'],1,0,1,1,1,1,1
2876,100508,[],1,0,1,1,0,1,1
2880,100509,[],1,0,1,1,0,1,0
2882,100509,[],1,1,0,1,1,0,0
2883,100510,"['105', 'inch']",1,1,0,1,2,1,0
2885,100510,['doggie'],1,0,0,1,1,0,0
2887,100510,"['pride', '1993']",1,1,0,1,2,1,0
2892,100510,"['sliding', 'screening']",0,1,0,1,2,0,0
2894,100510,"['sliding', 'screen']",1,1,0,1,2,1,0
2895,100511,['paint'],0,1,0,1,1,0,0
2896,100512,[],1,0,0,1,0,0,0
2897,100512,['tow'],0,0,0,1,0,0,0
2898,100512,"['tow', 'behind', 'seed']",0,0,1,1,1,2,0
2899,100513,"['contact', 'cement']",0,0,0,1,1,0,0
2901,100514,[],1,2,0,1,2,0,1
2902,100515,['desk'],0,1,0,1,1,0,0
2905,100517,['bare'],0,0,2,1,0,3,0
2909,100517,['outdoor'],1,1,0,1,1,1,1
2912,100518,"['sikalatexr', 'vonding', 'adhesive']",1,0,0,1,1,2,0
2914,100519,"['2', 'and', 'a', 'half', 'inch', 'finish']",1,0,0,1,2,4,0
2915,100519,"['6gal', 'compressor']",0,0,0,1,0,1,0
2918,100519,['finish'],0,0,1,1,0,1,0
2920,100519,"['air', 'compressor']",0,0,0,1,1,0,0
2921,100520,[],1,0,0,1,0,0,1
2924,100521,['cooktop'],0,0,2,1,0,2,0
2932,100521,['lawnmowers'],0,0,0,1,0,0,0
2935,100521,['push'],0,0,1,1,0,1,0
2943,100522,"['garage', 'door', 'opener', 'for', '2', 'dooor']",0,0,0,1,2,3,0
2944,100522,"['garage', 'door', 'opener', 'parts']",0,0,0,1,2,1,0
2949,100522,"['garge', 'doors']",0,0,0,1,0,1,0
2958,100523,"['exterior', 'fiberglass']",0,1,0,1,2,0,0
2964,100523,[],1,2,0,1,2,0,0
2966,100524,['hb4190'],1,0,0,1,1,0,1
2968,100524,[],1,0,0,1,0,0,1
2971,100525,"['bentgrass', 'lawn']",1,0,0,1,2,0,1
2973,100525,"['lawn', 'tractor']",0,0,0,1,1,0,0
2974,100525,"['returned', 'tractor', 'discounted']",0,0,1,1,1,2,0
2975,100525,[],1,0,1,1,0,1,0
2976,100525,['lawnmower'],1,0,0,1,0,1,0
2980,100525,"['zero', 'turn']",0,0,2,1,0,3,0
2984,100526,"['4*8', 'beadboard']",1,0,0,1,1,1,1
2987,100526,['bathrooms'],0,0,0,1,0,0,0
2990,100526,"['decorative', 'ceiling', 'tiles']",0,0,0,1,1,1,0
2991,100526,['frp'],0,0,0,1,0,0,0
3002,100526,"['vinyl', 'boards']",0,0,0,1,1,0,0
3004,100526,['vinyl'],1,0,0,1,1,0,1
3008,100526,"['water', 'proof']",0,0,1,1,1,1,0
3010,100526,"['waterproof', 'wall']",0,0,0,1,1,0,0
3012,100526,"['white', 'boards']",0,0,0,1,0,1,0
3013,100526,"['white', 'hardboard']",0,0,0,1,1,0,0
3017,100527,['deck'],1,1,0,1,2,0,1
3021,100527,"['wood', 'paint', 'roller', 'stick']",0,0,0,1,3,0,0
3026,100528,"['for', 'fat', 'people']",1,1,0,1,1,3,1
3029,100529,['paint'],1,0,0,1,1,0,1
3030,100529,['throwaway'],1,1,1,1,1,2,1
3032,100531,"['l', 'bracket']",0,0,0,1,1,0,0
3036,100532,"['sterno', 'stove']",0,0,1,1,0,2,0
3039,100532,['induction'],1,0,0,1,1,0,1
3044,100533,"['l', 'bracket']",0,0,0,1,1,0,0
3050,100536,['40'],1,2,2,1,2,3,1
3055,100536,[],1,2,0,1,2,0,1
3056,100536,[],1,1,0,1,1,0,0
3066,100536,['plug'],0,2,0,1,2,0,0
3067,100536,[],1,1,0,1,1,0,1
3069,100536,"['controlling', 'unit']",0,2,1,1,2,2,0
3070,100537,"['aluminum', 'wrap']",0,1,0,1,1,1,0
3076,100538,['pole'],0,0,1,1,0,1,0
3078,100538,['pole'],1,0,0,1,1,0,1
3079,100538,"['pole', 'saw']",0,0,0,1,0,1,0
3082,100538,"['tree', 'pruner']",0,0,0,1,1,0,0
3086,100539,"['metal', 'sealant']",0,0,0,1,1,0,0
3089,100539,"['repair', 'have']",0,0,0,1,0,1,0
3092,100539,"['sheets', 'for', 'repairs']",0,2,0,1,2,2,0
3096,100540,['t55.521.224'],0,0,0,1,0,0,0
3098,100540,"['drop', 'bathtubs']",0,0,1,1,0,2,0
3101,100540,['main'],1,1,0,1,1,1,1
3104,100540,[],1,0,0,1,0,0,1
3105,100540,['bathtubs'],0,1,0,1,1,0,0
3114,100544,[],1,2,0,1,2,0,0
3115,100544,"['plexiglass', '8x33']",1,0,0,1,0,2,0
3116,100544,"['sliding', 'bathroom']",1,2,0,1,3,1,1
3121,100545,[],1,1,0,1,1,0,1
3126,100546,[],1,0,0,1,0,0,0
3127,100546,['bullnose'],1,0,0,1,1,0,1
