id,product_uid,query_root_in_attr,query_compound_in_attr,query_other_in_attr
3700,100650,1,0,0
3702,100650,1,2,0
3704,100651,1,0,1
3708,100652,0,0,0
3710,100653,0,1,1
3715,100653,1,0,0
3718,100654,1,0,0
3719,100654,0,0,0
3720,100654,0,2,0
3723,100654,1,0,0
3725,100655,0,0,0
3726,100655,0,0,1
3727,100655,0,0,1
3731,100655,1,1,0
3736,100656,1,0,0
3737,100656,0,1,0
3739,100656,1,0,0
3750,100658,0,1,0
3758,100659,1,0,0
3760,100659,1,0,1
3763,100659,0,1,0
3769,100659,0,1,1
3773,100660,0,0,0
3777,100661,0,1,0
3778,100662,0,2,0
3781,100663,0,1,0
3784,100664,0,1,0
3786,100665,0,0,0
3791,100665,1,1,0
3792,100665,1,1,0
3793,100665,1,1,3
3794,100665,1,2,0
3796,100665,0,2,1
3800,100666,0,0,0
3802,100667,1,0,0
3803,100667,1,2,1
3807,100668,1,0,0
3809,100668,1,1,0
3811,100668,1,1,1
3821,100671,1,1,0
3822,100671,1,1,0
3823,100671,1,0,1
3824,100671,0,0,2
3826,100672,0,0,0
3828,100672,0,0,0
3830,100672,0,0,0
3835,100673,1,1,0
3838,100673,1,0,1
3844,100674,1,2,0
3846,100674,0,0,0
3851,100674,0,0,3
3858,100676,0,2,2
3859,100676,1,2,0
3861,100676,1,0,2
3868,100676,1,1,0
3878,100678,0,0,0
3882,100678,0,0,0
3883,100679,1,1,0
3887,100680,1,1,2
3890,100680,0,2,0
3893,100680,1,1,0
3894,100680,1,1,1
3895,100680,0,0,1
3900,100681,0,0,1
3901,100681,1,1,0
3904,100682,0,0,1
3906,100682,0,2,1
3909,100682,0,1,0
3913,100682,0,0,1
3914,100683,1,0,0
3916,100683,1,0,0
3917,100683,0,1,0
3918,100684,1,0,0
3921,100684,1,0,1
3924,100685,1,2,0
3926,100686,0,0,2
3929,100686,1,0,1
3930,100686,0,1,0
3933,100686,1,0,0
3934,100686,1,1,1
3935,100686,0,1,0
3937,100686,0,1,0
3940,100688,1,1,0
3942,100688,0,1,1
3947,100689,1,0,0
3952,100690,1,0,0
3956,100691,0,0,3
3959,100692,0,1,0
3960,100692,1,0,1
3966,100694,1,0,1
3968,100694,1,0,2
3971,100694,1,1,1
3977,100694,1,0,1
3979,100695,1,0,1
3980,100695,0,1,0
3984,100696,1,0,0
3985,100696,1,0,1
3988,100696,1,0,2
3990,100696,1,1,0
3994,100696,1,0,1
3997,100698,1,0,0
4001,100698,0,1,0
4003,100699,0,0,0
4004,100700,1,0,0
4006,100700,1,0,0
4010,100701,1,1,0
4011,100701,0,1,2
4013,100701,0,1,0
4015,100701,1,0,1
4016,100701,1,0,1
4018,100701,1,0,1
4020,100701,0,0,0
4022,100701,0,2,0
4023,100701,0,0,2
4026,100701,0,1,1
4031,100703,0,2,0
4035,100703,1,1,1
4036,100703,1,1,0
4043,100703,0,2,0
4046,100703,1,0,1
4048,100703,1,0,1
4049,100703,0,0,1
4051,100703,1,3,0
4054,100703,1,1,1
4056,100704,1,0,1
4058,100705,0,2,0
4059,100706,1,1,1
4061,100707,0,0,0
4064,100708,1,0,0
4069,100708,0,1,2
4071,100708,1,0,1
4074,100708,0,1,0
4078,100708,1,0,0
4080,100708,0,1,0
4082,100708,1,0,1
4083,100708,0,0,0
4085,100709,1,1,0
4092,100709,1,1,0
4093,100709,0,0,1
4096,100709,1,1,0
4097,100710,0,1,2
4099,100710,1,0,0
4101,100710,0,1,2
4103,100710,0,1,0
4106,100710,1,0,1
4108,100710,1,1,1
4115,100710,0,3,1
4120,100710,0,2,0
4121,100710,1,0,0
4124,100710,0,1,3
4125,100710,0,2,1
4127,100710,1,1,1
4129,100711,1,1,0
4131,100711,1,1,1
4132,100711,1,0,1
4137,100712,1,0,1
4138,100712,1,1,0
4142,100712,1,2,0
4146,100713,1,1,1
4147,100713,1,0,2
4148,100714,0,1,1
4149,100714,0,1,0
4154,100715,1,1,0
4155,100715,0,1,0
4160,100717,1,0,0
4161,100717,1,1,0
4163,100717,1,0,0
4172,100719,1,1,1
4176,100719,1,1,0
4177,100720,1,1,1
4184,100721,0,0,0
4192,100722,1,0,0
4193,100722,0,1,0
4195,100723,1,0,0
4197,100723,0,0,0
4201,100724,0,0,0
4202,100724,0,1,0
4204,100724,0,1,0
4208,100725,1,0,0
4209,100725,0,1,0
4210,100725,0,1,0
4212,100725,1,1,0
4214,100726,0,1,0
4216,100726,1,0,0
4217,100726,0,1,1
4218,100726,1,0,0
4225,100728,0,0,0
4226,100729,1,1,0
4230,100729,1,0,0
4231,100729,0,0,0
4233,100729,0,0,0
4240,100730,0,1,1
4243,100730,1,1,1
4245,100730,1,1,1
4246,100730,1,1,1
4247,100730,0,2,1
4253,100730,0,3,0
4254,100730,1,2,0
4260,100731,0,1,0
4261,100731,0,1,1
4262,100732,1,0,1
4263,100732,1,1,0
4264,100732,1,1,1
4268,100732,0,1,0
4278,100732,1,3,0
4281,100733,1,0,0
4287,100734,0,1,0
4288,100734,1,1,0
4296,100735,1,0,0
4300,100736,1,0,0
4301,100736,0,1,0
4302,100736,0,0,1
4303,100736,0,0,0
4308,100737,1,1,0
4310,100737,0,0,2
4318,100738,1,0,1
4319,100739,0,0,0
4327,100740,0,0,2
4328,100741,0,2,0
4331,100742,0,2,1
4332,100742,1,1,0
4333,100742,1,0,0
4338,100745,1,0,0
4339,100745,0,1,1
4343,100746,1,0,0
4344,100746,0,0,1
4345,100746,1,0,0
4348,100747,1,1,0
4351,100747,1,0,1
4352,100747,1,0,1
4355,100748,1,0,1
4356,100748,1,0,1
4365,100749,0,1,0
4371,100750,0,0,0
4373,100751,1,0,0
4375,100751,1,0,0
4376,100751,1,0,0
4377,100751,0,0,0
4380,100751,1,1,0
4382,100751,0,0,1
4387,100751,0,0,0
4389,100752,1,1,0
4396,100752,1,1,0
4400,100753,0,0,2
4401,100753,0,0,2
4402,100753,1,2,0
4410,100754,0,0,0
4415,100756,0,2,0
4416,100757,0,2,1
4417,100757,0,1,0
4422,100758,1,0,0
4423,100759,1,1,1
4426,100761,0,0,0
4427,100761,1,0,0
4439,100762,0,0,0
4443,100762,1,0,0
4444,100762,1,0,1
4446,100762,0,2,0
4447,100762,1,0,0
4451,100764,1,0,2
4452,100764,1,1,0
4460,100767,1,0,1
4461,100767,1,0,1
4469,100769,1,1,0
4481,100769,1,0,0
4482,100769,0,0,0
4485,100771,1,1,0
4487,100772,0,0,1
4491,100774,0,0,0
4494,100775,1,2,1
4495,100776,1,2,0
4496,100776,1,1,1
4498,100776,1,1,1
4499,100777,1,1,0
4500,100777,1,2,0
4501,100777,1,0,0
4502,100778,1,1,1
4503,100778,1,0,0
4506,100778,1,0,1
4508,100778,1,1,0
4510,100779,1,1,0
4511,100779,1,2,0
4513,100780,1,1,0
4515,100780,1,0,0
4519,100781,0,0,0
4522,100781,1,0,0
4523,100781,1,0,0
4526,100782,0,1,0
4527,100782,0,0,0
4530,100782,0,0,0
4531,100782,0,1,1
4538,100784,0,0,0
4540,100784,0,2,0
4542,100784,0,1,0
4543,100784,0,1,0
4544,100784,0,2,0
4550,100786,1,1,2
4551,100786,1,1,0
4554,100786,1,2,0
4558,100787,1,0,0
4559,100787,1,1,0
4562,100788,1,1,0
4564,100789,1,0,0
4567,100789,1,0,0
4569,100790,1,0,1
4570,100790,1,1,0
4578,100790,1,1,0
4579,100790,0,1,0
4590,100792,0,0,0
4591,100792,1,0,0
4594,100792,0,0,1
4595,100792,1,1,0
4596,100792,1,0,0
4599,100792,0,1,0
4605,100794,1,1,0
4606,100794,1,1,0
4607,100795,1,0,1
4610,100796,1,0,1
4614,100796,0,2,2
4616,100797,1,0,0
4621,100800,1,1,1
4629,100801,1,1,0
4632,100802,0,0,0
4636,100802,0,2,0
4643,100803,1,0,1
4646,100804,0,1,0
4648,100804,0,0,0
4650,100804,1,0,0
4655,100805,1,0,1
4656,100805,1,0,1
4658,100805,1,0,0
4662,100805,1,0,1
4663,100805,1,0,1
4665,100806,0,1,0
4669,100807,0,0,0
4673,100808,0,1,0
4680,100809,1,1,0
4683,100809,0,0,3
4690,100810,0,0,0
4692,100810,1,1,0
4693,100810,0,1,0
4695,100810,1,0,1
4696,100810,1,1,0
4697,100810,1,0,0
4710,100812,1,3,0
4715,100813,1,1,0
4716,100813,1,1,0
4724,100817,0,1,0
4726,100818,1,2,0
4728,100818,1,0,2
4729,100819,1,1,0
4731,100819,1,1,1
4733,100819,1,1,0
4734,100819,1,1,0
4740,100821,1,2,0
4742,100821,1,0,0
4745,100821,1,1,0
4747,100822,1,0,0
4750,100823,0,0,0
4756,100824,0,0,0
4760,100825,1,0,1
4765,100826,0,2,1
4770,100828,0,0,1
4772,100828,1,0,0
4775,100829,1,1,0
4780,100830,1,0,2
4782,100831,0,0,0
4783,100832,1,0,0
4793,100833,1,0,0
4795,100834,0,0,1
4798,100834,1,1,0
4799,100834,1,1,0
4800,100834,1,1,0
4801,100834,1,0,1
4804,100837,1,0,0
4805,100837,0,1,0
4806,100837,1,0,0
4809,100838,0,3,0
4811,100838,1,1,0
4814,100838,1,1,0
4820,100838,0,1,1
4822,100838,1,1,0
4823,100838,1,0,0
4824,100838,1,0,1
4825,100838,1,0,1
4828,100839,0,2,2
4830,100839,1,0,2
4831,100839,1,1,0
4834,100840,0,0,0
4837,100840,1,0,0
4839,100840,1,1,0
4843,100842,1,0,0
4844,100842,1,1,0
4845,100842,1,1,0
4848,100843,1,0,0
4850,100843,1,2,0
4852,100843,1,1,0
4859,100845,1,1,2
4862,100845,1,0,2
4863,100845,0,0,4
4864,100845,1,0,0
4871,100848,0,0,0
4874,100849,1,0,0
4876,100849,0,1,0
4878,100850,1,1,0
4882,100852,0,0,0
4883,100852,0,0,0
4887,100852,1,0,0
4890,100852,0,1,0
4897,100854,1,0,0
4898,100854,1,0,0
4901,100855,1,1,0
4903,100855,1,1,0
4904,100855,0,2,0
4905,100855,0,1,0
4906,100855,1,1,0
4912,100856,1,0,0
4916,100857,0,1,0
4917,100857,1,0,0
4925,100860,0,0,0
4926,100860,0,1,0
4928,100861,1,0,1
4929,100861,0,0,0
4930,100861,1,0,0
4932,100861,1,0,0
4934,100861,0,1,0
4935,100862,0,1,0
4937,100862,1,0,0
4945,100865,0,0,0
4947,100865,0,0,0
4949,100865,0,0,0
4951,100865,0,0,0
4952,100865,0,0,0
4953,100865,1,0,0
4955,100866,0,1,0
4956,100866,1,2,0
4958,100866,0,1,1
4959,100866,1,0,2
4963,100867,0,1,0
4965,100868,0,1,0
4973,100869,0,1,1
4976,100870,1,1,0
4977,100870,1,1,0
4983,100871,0,0,2
4985,100871,1,1,0
4986,100871,1,0,0
4987,100871,1,0,0
4997,100874,0,1,0
4998,100874,0,1,0
4999,100874,1,1,0
5000,100874,0,1,0
5001,100874,0,1,0
5002,100874,1,0,0
5005,100875,1,1,2
5008,100875,1,1,1
5009,100875,1,1,0
5012,100876,1,0,2
5013,100876,1,0,1
5014,100877,1,0,2
5015,100877,0,2,0
5016,100877,1,0,0
5021,100877,1,0,3
5028,100878,1,1,0
5036,100879,0,0,0
5037,100880,1,0,0
5039,100880,1,1,1
5040,100881,1,1,0
5041,100881,1,1,0
5056,100885,0,0,1
5062,100885,0,0,0
5067,100885,0,0,0
5071,100885,0,0,0
5074,100885,0,0,0
5079,100885,0,0,0
5081,100885,1,0,0
5083,100885,1,0,0
5084,100885,0,0,1
5085,100886,1,0,2
5087,100886,1,1,0
5088,100886,0,0,0
5089,100887,1,1,0
5090,100888,0,0,0
5091,100888,0,1,0
5100,100890,0,0,0
5104,100891,0,2,0
5106,100891,1,1,2
5107,100891,0,1,1
5111,100891,1,1,0
5120,100893,0,0,0
5121,100893,0,0,0
5124,100893,0,1,1
5128,100894,1,1,0
5130,100894,0,0,1
5132,100896,0,2,0
5135,100897,1,1,1
5137,100897,1,0,1
5139,100897,1,1,1
5140,100898,0,0,0
5142,100898,0,1,0
5143,100898,0,0,0
5145,100898,0,0,0
5148,100898,1,0,1
5157,100898,0,0,0
5165,100898,0,0,0
5166,100898,0,1,1
5170,100898,0,0,0
5173,100898,0,0,1
5176,100898,0,0,0
5182,100899,1,0,0
5183,100899,0,0,2
5184,100900,0,0,0
5185,100900,0,0,0
5186,100900,0,0,0
5187,100900,1,0,0
5192,100901,1,0,0
5194,100902,0,0,0
5196,100902,0,0,1
5198,100902,0,1,2
5202,100902,1,1,0
5204,100902,0,0,1
5213,100903,1,2,1
5216,100903,0,1,1
5217,100903,0,2,0
5218,100903,1,2,0
5223,100903,1,2,1
5230,100903,1,1,1
5232,100904,0,1,0
5234,100904,1,1,1
5236,100904,1,1,0
5238,100904,0,1,1
5240,100905,0,0,0
5243,100905,0,1,0
5245,100905,0,0,1
5248,100905,0,1,0
5249,100905,0,1,1
5253,100905,0,0,0
5261,100905,0,2,1
5267,100909,1,1,0
5268,100909,0,2,0
5269,100909,0,1,0
5272,100911,1,0,0
5274,100911,0,0,0
5277,100912,0,0,0
5289,100913,1,2,1
5290,100913,1,2,1
5291,100913,1,2,1
5298,100914,0,0,0
5299,100915,1,0,2
5304,100916,0,1,1
5306,100916,1,0,0
5307,100917,1,1,0
5310,100917,1,1,0
5312,100918,1,0,0
5313,100918,1,0,1
5318,100918,0,0,0
5325,100919,1,1,0
5333,100920,1,1,1
5342,100922,1,0,0
5343,100923,0,0,0
5346,100923,0,0,0
5347,100923,0,0,0
5348,100923,0,0,0
5352,100924,1,0,0
5354,100925,1,2,0
5359,100927,0,0,0
5361,100927,1,0,0
5363,100927,0,1,0
5364,100927,1,0,0
5365,100927,1,0,0
5366,100927,1,0,0
5369,100928,0,2,0
5371,100929,0,0,1
5373,100929,1,1,7
5375,100929,1,0,1
5377,100929,1,0,2
5379,100929,0,0,2
5380,100929,1,0,1
5381,100929,0,0,1
5386,100929,0,0,2
5388,100930,0,2,0
5393,100931,1,0,1
5395,100932,1,1,0
5396,100932,1,2,0
5398,100933,0,1,0
5405,100936,1,0,1
5408,100937,1,1,0
5410,100938,0,0,0
5414,100939,0,2,0
5418,100940,1,1,0
5433,100941,1,0,2
5435,100941,0,0,2
5436,100941,1,1,2
5440,100941,1,1,0
5441,100941,1,1,0
5442,100941,1,1,1
5446,100941,1,0,0
5451,100941,1,1,0
5453,100941,1,2,0
5454,100941,1,1,0
5457,100941,0,0,0
5459,100941,1,0,0
5460,100941,1,0,0
5461,100942,1,0,0
5467,100943,0,0,0
5468,100943,1,0,0
5470,100943,0,0,0
5472,100944,0,0,0
5478,100944,1,1,0
5482,100944,1,0,0
5483,100944,1,0,2
5486,100945,1,1,0
5500,100945,1,2,0
5501,100945,1,1,1
5507,100945,1,0,0
5509,100945,1,2,0
5512,100946,0,0,0
5515,100946,1,1,0
5516,100946,0,0,0
5517,100947,0,2,0
5522,100948,0,0,0
5523,100949,0,3,0
5524,100949,1,1,1
5527,100951,0,2,0
5528,100951,0,2,0
5529,100952,1,1,0
5534,100954,0,1,0
5536,100955,1,0,0
5537,100955,1,0,1
5539,100956,0,0,0
5543,100956,1,0,1
5546,100957,1,0,0
5547,100958,0,0,1
5556,100959,0,2,0
5561,100960,0,0,0
5571,100960,0,2,0
5573,100960,0,0,2
5576,100961,0,0,0
5577,100962,1,0,0
5582,100964,0,0,0
5585,100964,0,1,1
5587,100965,1,0,1
5588,100965,1,0,1
5589,100965,1,2,3
5593,100966,1,3,0
5594,100966,1,1,2
5595,100966,1,1,0
5598,100966,1,1,0
5608,100968,1,1,1
5609,100968,0,2,0
5611,100968,0,1,1
5614,100968,1,1,1
5618,100969,1,0,0
5619,100969,0,0,0
5620,100969,1,1,1
5625,100970,0,0,1
5626,100970,0,0,0
5628,100971,0,1,1
5635,100972,0,1,0
5639,100972,0,2,0
5642,100972,1,0,2
5647,100974,0,0,1
5650,100974,0,0,0
5663,100976,0,0,0
5667,100977,0,0,0
5669,100978,1,1,0
5674,100979,0,1,0
5677,100980,0,1,0
5681,100982,0,2,1
5683,100982,0,1,2
5689,100983,1,1,0
5691,100984,1,0,0
5697,100986,0,0,0
5699,100987,0,0,0
5710,100989,1,1,0
5713,100990,1,0,1
5725,100991,0,0,0
5726,100991,0,0,0
5734,100991,0,0,0
5735,100991,0,0,0
5737,100991,0,0,0
5739,100992,1,1,0
5742,100992,1,1,1
5745,100993,1,0,0
5746,100993,1,1,0
5747,100993,1,0,0
5750,100994,1,0,0
5752,100995,0,1,0
5753,100995,1,0,3
5761,100995,0,0,0
5763,100995,0,1,0
5766,100995,1,0,1
5771,100995,1,0,0
5774,100997,0,0,0
5783,100997,0,0,0
5788,100997,1,0,0
5789,100997,1,0,2
5797,100998,1,2,1
5800,100999,1,0,0
5801,100999,1,0,4
5809,101001,1,0,0
5811,101002,1,0,0
5817,101005,0,2,0
5819,101005,1,0,0
5822,101007,1,1,0
5824,101007,1,3,0
5826,101007,1,2,1
5827,101008,1,0,0
5829,101009,1,0,0
5831,101010,1,0,1
5841,101013,0,0,1
5847,101015,1,1,0
5854,101016,0,1,1
5856,101017,1,1,1
5857,101017,1,1,0
5859,101017,1,0,3
5861,101017,1,1,0
5862,101017,1,1,1
5864,101017,1,1,0
5868,101018,1,1,0
5870,101019,1,0,0
5872,101019,1,2,0
5873,101019,1,1,0
5874,101019,1,1,0
5882,101019,0,0,0
5888,101020,1,1,1
5892,101021,1,1,0
5894,101023,1,2,0
5898,101024,1,1,1
5900,101024,0,0,1
5901,101024,0,1,3
5912,101024,1,0,0
5918,101024,0,0,0
5921,101024,1,0,0
5924,101024,0,1,0
5929,101024,0,1,0
5934,101025,0,2,0
5938,101026,0,0,2
5941,101026,1,0,0
5942,101027,1,1,0
5947,101027,0,1,0
5954,101027,0,2,0
5959,101027,0,1,1
5960,101027,0,1,0
5962,101027,1,1,0
5963,101027,1,1,0
5968,101027,0,1,0
5973,101027,1,1,0
5975,101028,1,0,1
5976,101028,1,1,0
5985,101032,1,1,0
5986,101033,0,1,1
5989,101034,1,0,0
5995,101034,1,1,3
5996,101034,0,0,4
5997,101034,1,0,0
6000,101034,0,0,1
6001,101034,1,0,0
6004,101034,0,0,0
6006,101034,0,0,0
6007,101034,1,0,0
6009,101034,1,1,0
6012,101034,1,0,0
6014,101034,0,1,1
6019,101034,0,0,1
6022,101035,1,1,0
6025,101035,1,1,0
6029,101036,0,0,1
6030,101036,0,0,0
6031,101036,0,0,0
6036,101038,1,0,1
6044,101041,1,2,0
6052,101041,1,1,4
6058,101042,0,0,1
6059,101042,1,0,0
6061,101042,1,1,1
6062,101042,0,1,0
6064,101043,0,0,0
6067,101044,0,1,0
6070,101044,0,1,0
6071,101044,1,0,0
6074,101046,0,1,0
6081,101048,0,0,0
6086,101049,1,0,0
6088,101050,1,1,0
6090,101050,1,0,1
6091,101050,1,0,2
6100,101052,0,0,2
6101,101052,1,1,0
6102,101052,1,0,1
6103,101053,1,0,0
6105,101054,1,0,1
6107,101054,1,0,0
6111,101055,1,0,1
6112,101055,1,0,0
6115,101055,1,0,0
6128,101055,0,2,0
6130,101055,1,1,0
6132,101055,0,0,0
6151,101058,0,1,0
6153,101060,1,0,2
6154,101060,0,0,2
6157,101060,1,0,1
6160,101061,1,0,2
6161,101061,0,0,0
6162,101061,0,2,0
6165,101061,0,0,0
6168,101062,1,0,0
6169,101062,1,1,1
6173,101063,1,1,0
6174,101063,0,1,0
6175,101063,0,1,0
6176,101063,1,1,0
6177,101063,0,1,0
6178,101063,0,0,0
6179,101064,0,1,0
6185,101065,1,2,0
6187,101065,0,1,0
6188,101065,0,1,0
6190,101065,0,1,0
6197,101067,1,0,0
6198,101067,1,0,0
6204,101068,0,0,0
6212,101069,0,0,0
6213,101069,1,0,0
6216,101070,1,1,0
6217,101070,1,0,0
6218,101070,1,0,0
6220,101071,1,1,0
6221,101071,0,1,0
6227,101073,1,0,0
6228,101073,1,1,0
6230,101073,1,0,0
6231,101073,1,1,0
6232,101073,1,0,0
6234,101073,0,2,1
6237,101073,0,0,1
6239,101073,0,0,0
6240,101073,1,0,0
6241,101073,1,0,0
6244,101073,1,0,0
6246,101073,1,0,1
6248,101074,1,1,0
6251,101074,0,2,0
6252,101075,1,0,0
6254,101075,1,1,0
6256,101075,1,0,0
6258,101076,0,0,0
6266,101078,0,0,2
6274,101080,1,1,0
6275,101080,1,1,1
6279,101081,0,0,0
6280,101082,1,0,0
6282,101083,1,0,1
6284,101083,1,0,2
6285,101083,0,0,1
6292,101086,0,0,0
6301,101089,0,0,1
6305,101089,1,1,0
6306,101089,0,2,0
6314,101091,1,1,1
6315,101091,1,1,0
6320,101092,0,1,1
6329,101093,1,0,1
6330,101094,1,0,2
6331,101094,1,1,4
6335,101094,0,1,1
6341,101094,1,1,0
6346,101095,1,0,0
6351,101097,1,0,1
6352,101097,1,0,3
6353,101097,0,2,0
6355,101097,1,0,2
6363,101098,1,0,1
6365,101098,1,0,0
6367,101098,1,1,0
6369,101099,0,1,0
6377,101100,1,0,0
6380,101101,1,1,1
6386,101101,1,1,1
6393,101102,1,3,0
6401,101103,1,0,0
6402,101103,1,2,0
6408,101104,1,0,1
6413,101105,0,0,1
6415,101105,0,0,0
6417,101105,0,0,0
6418,101105,0,1,0
6425,101107,0,0,1
6426,101108,0,0,0
6427,101108,0,0,0
6428,101109,0,0,0
6429,101109,0,0,0
6430,101109,0,0,1
6433,101110,0,0,0
6434,101110,1,0,0
6439,101110,0,0,0
6447,101112,1,0,0
6450,101112,0,0,0
6453,101112,0,0,0
6457,101114,1,0,1
6460,101114,1,0,0
6462,101114,0,0,1
6463,101114,1,0,0
6466,101114,1,0,0
6472,101114,0,2,0
6473,101114,0,0,0
6474,101115,1,1,0
6477,101115,1,2,0
6478,101115,0,1,0
6479,101115,1,0,0
6480,101115,1,0,0
6482,101115,0,0,1
6483,101115,1,1,0
6484,101115,1,1,0
6486,101116,1,0,0
6487,101117,1,0,0
6488,101117,1,1,1
6489,101117,1,2,0
6490,101117,0,0,0
6491,101118,1,0,0
6495,101118,0,0,3
6503,101119,0,2,0
6507,101119,1,2,1
6508,101119,1,3,0
6509,101119,0,3,0
6513,101120,0,0,0
6515,101120,0,1,0
6518,101121,0,0,0
6519,101121,0,0,0
6521,101122,1,1,0
6525,101123,1,0,0
6527,101124,1,0,2
6530,101125,0,0,1
6533,101125,0,0,1
6541,101126,0,1,0
6544,101127,1,0,0
6545,101127,0,0,0
6549,101128,1,0,0
6550,101128,1,1,1
6551,101129,1,1,1
6562,101130,0,0,1
6563,101130,0,0,0
6565,101131,1,1,1
6571,101132,1,0,0
6572,101132,0,0,0
6573,101132,0,2,1
6574,101132,1,1,0
6588,101133,1,0,0
6590,101134,0,1,0
6594,101134,1,0,0
6595,101134,1,0,0
6597,101134,1,1,0
6599,101134,1,1,0
6606,101136,0,0,1
6608,101137,1,2,0
6610,101137,1,1,0
6612,101137,1,0,2
6614,101137,1,2,0
6615,101138,0,0,0
6616,101138,0,0,0
6617,101139,0,1,0
6618,101139,0,2,0
6621,101140,1,0,1
6622,101140,1,1,0
6629,101141,0,1,1
6630,101142,0,0,0
6634,101143,0,0,1
6640,101145,1,0,0
6641,101145,1,0,0
6643,101146,1,1,0
6644,101147,0,0,0
6648,101148,1,1,0
6651,101148,1,0,0
6655,101148,1,0,0
6656,101148,1,0,0
6660,101148,1,0,0
6670,101148,1,0,0
6679,101148,0,2,0
6681,101148,0,3,0
6687,101148,0,0,1
6693,101149,1,1,1
6697,101150,1,1,0
6702,101151,0,2,0
6704,101151,1,2,0
6705,101151,1,3,0
6706,101151,0,0,1
6709,101151,0,0,1
6711,101152,0,1,0
6714,101153,0,0,1
6721,101154,1,0,1
6724,101155,1,0,0
6725,101155,0,1,2
6727,101155,1,0,0
6734,101157,0,0,0
6735,101158,1,0,1
6736,101158,1,0,1
6738,101158,1,2,0
6739,101159,1,0,2
6744,101161,1,0,2
6746,101161,0,1,0
6748,101161,0,0,0
6751,101161,1,1,0
6760,101162,1,0,0
6762,101162,0,0,0
6765,101163,0,0,1
6767,101164,0,0,1
6775,101164,0,2,0
6776,101164,0,0,0
6777,101165,1,0,0
6778,101166,0,0,0
6779,101166,1,1,1
6783,101167,0,1,0
6785,101167,1,0,1
6787,101167,0,0,0
6788,101168,0,0,0
6790,101168,0,0,0
6791,101168,0,1,1
6793,101169,1,1,0
6795,101169,1,1,1
6796,101169,1,0,3
6797,101169,0,1,1
6798,101169,0,0,0
6799,101170,0,0,0
6803,101171,0,0,1
6805,101171,0,0,0
6809,101171,0,1,0
6810,101171,1,1,0
6813,101171,0,0,0
6814,101171,1,0,0
6815,101171,1,1,0
6823,101171,0,0,0
6825,101171,0,1,0
6829,101172,0,0,1
6830,101172,1,2,0
6832,101172,0,0,1
6837,101172,0,1,1
6838,101172,0,1,1
6839,101172,0,0,1
6848,101173,0,0,1
6849,101173,1,0,1
6851,101173,0,0,0
6858,101174,1,0,1
6859,101175,1,1,1
6866,101175,1,2,0
6870,101175,1,1,0
6872,101176,1,2,0
6874,101177,1,0,1
6875,101177,1,1,0
6878,101178,1,1,1
6880,101179,0,2,0
6882,101179,1,0,1
6884,101179,1,2,0
6885,101179,1,1,0
6891,101180,0,2,0
6893,101181,1,1,0
6894,101182,1,0,2
6895,101182,1,1,0
6898,101182,0,0,0
6899,101182,0,1,0
6901,101183,0,0,2
6907,101183,0,0,2
6914,101183,0,1,0
6917,101183,1,0,0
6918,101183,1,0,0
6919,101183,0,0,0
6922,101183,0,1,0
6926,101183,0,0,0
6927,101183,0,0,0
6931,101184,1,0,0
6933,101184,1,1,1
6934,101184,1,1,0
6941,101184,1,1,0
6942,101184,1,1,1
6943,101184,1,2,0
6946,101184,1,2,0
6948,101184,1,1,0
6949,101184,1,2,1
6952,101185,1,0,1
6963,101186,0,0,0
6964,101186,1,0,2
6969,101187,1,0,0
6971,101188,0,1,1
6972,101188,0,0,1
6974,101188,0,1,2
6976,101188,0,0,1
6977,101188,0,0,0
6979,101189,1,2,2
6981,101189,0,1,0
6983,101189,1,0,2
6988,101190,0,0,0
6991,101190,0,0,0
6995,101190,0,0,0
6997,101191,1,1,1
6998,101191,1,1,0
7000,101192,1,0,0
7001,101192,0,2,0
7003,101193,1,0,0
7006,101193,0,0,1
7008,101194,1,0,1
7024,101196,1,0,0
7027,101196,1,1,0
7028,101196,1,1,0
7029,101197,0,0,0
7031,101197,0,0,0
7033,101198,0,1,0
7035,101198,1,2,0
7041,101199,1,0,0
7044,101200,1,0,5
7046,101200,0,0,2
7047,101200,0,1,0
7048,101200,1,0,1
7049,101200,0,0,1
7050,101200,1,0,0
7052,101201,0,0,1
7057,101202,1,1,0
7058,101202,0,2,0
7063,101204,1,1,1
7064,101204,0,0,0
7065,101205,1,0,1
7066,101206,0,0,3
7068,101206,0,0,0
7072,101207,1,1,0
7080,101209,0,1,0
7081,101209,1,0,1
7084,101209,0,1,2
7087,101210,0,0,1
7088,101210,0,0,1
7095,101210,0,0,0
7105,101212,0,1,0
7106,101212,0,2,0
7107,101212,0,1,0
7108,101212,1,0,0
7109,101212,0,0,0
7111,101213,1,0,1
7119,101215,0,1,0
7123,101215,1,0,0
7130,101216,1,2,1
7133,101216,1,2,1
7135,101216,0,3,0
7140,101218,1,0,1
7145,101219,1,0,0
7147,101219,0,2,1
7150,101219,1,0,0
7152,101220,0,0,0
7154,101220,1,0,0
7157,101220,0,0,0
7161,101221,1,2,0
7162,101221,1,2,0
7164,101222,0,0,0
7166,101222,0,2,0
7168,101222,1,0,0
7169,101223,1,0,0
7170,101223,0,0,0
7172,101223,1,1,1
7177,101224,0,1,1
7179,101225,1,1,0
7180,101226,1,1,0
7181,101226,1,0,0
7186,101227,1,0,1
7187,101228,1,2,0
7193,101228,1,1,0
7195,101228,1,1,0
7199,101228,1,0,0
